url,name,university,university_url,modality,price,location,credits,years
https://www.gradomania.com/grado-en-ingenieria-informatica-zaragoza-84986_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela de Ingeniería y Arquitectura - Universidad de Zaragoza,https://www.gradomania.com/escuela-de-ingenieria-y-arquitectura-universidad-de-zaragoza-1837_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-madrid-80588_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Politécnica Superior - Universidad Alfonso X el Sabio,https://www.gradomania.com/escuela-politecnica-superior-universidad-alfonso-x-el-sabio-1496_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/doble-grado-en-matematicas-e-ingenieria-informatica-murcia-201080_q08.html,Título Oficial de Doble Grado en Matemáticas e Ingeniería Informática.,Facultad de Informática - Universidad de Murcia,https://www.gradomania.com/facultad-de-informatica-universidad-de-murcia-1629_q04.html,Presencial,Información no disponible,,372,6.2
https://www.gradomania.com/doble-grado-en-ingenieria-informatica-administracion-de-empresas-madrid-64549_q08.html,Doble Grado en Ingeniería Informática - Administración de Empresas,Escuela Politécnica Superior - Universidad Carlos III de Madrid - UC3M,https://www.gradomania.com/escuela-politecnica-superior-universidad-carlos-iii-de-madrid-uc3m-2844_q04.html,Presencial,Información no disponible,,0,0.0
https://www.gradomania.com/grado-en-ingenieria-informatica-teruel-84987_q08.html,Título Oficial de Grado en Ingeniería Informática.,EU Politécnica de Teruel - Universidad de Zaragoza,https://www.gradomania.com/eu-politecnica-de-teruel-universidad-de-zaragoza-1795_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-madrid-82411_q08.html,Título Oficial de Grado en Ingeniería Informática,Facultad de Informática - Universidad Complutense de Madrid,https://www.gradomania.com/facultad-de-informatica-universidad-complutense-de-madrid-2090_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/doble-grado-en-matematicas-e-ingenieria-informatica-murcia-201096_q08.html,Título Oficial de Doble Grado en Matemáticas e Ingeniería Informática.,Facultad de Matemáticas - Universidad de Murcia,https://www.gradomania.com/facultad-de-matematicas-universidad-de-murcia-1631_q04.html,Presencial,Información no disponible,,372,6.2
https://www.gradomania.com/grado-en-ingenieria-informatica-madrid-64555_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Politécnica Superior - Universidad Carlos III de Madrid - UC3M,https://www.gradomania.com/escuela-politecnica-superior-universidad-carlos-iii-de-madrid-uc3m-1527_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-distancia-85165_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Técnica Superior de Ingenieros Informáticos - Universidad Nacional de Educación a Distancia (UNED),https://www.gradomania.com/escuela-tecnica-superior-de-ingenieros-informaticos-universidad-nacional-de-educacion-distancia-uned-2679_q04.html,Distancia,Información no disponible,,240,4.0
https://www.gradomania.com/doble-grado-en-ingenieria-informatica-matematicas-madrid-82418_q08.html,Título Oficial de Doble Grado en Ingeniería Informática + Matemáticas,Facultad de Ciencias Matemáticas - Universidad Complutense de Madrid,https://www.gradomania.com/facultad-de-ciencias-matematicas-universidad-complutense-de-madrid-2081_q04.html,Presencial,Información no disponible,,360,6.0
https://www.gradomania.com/doble-grado-en-ingenieria-informatica-y-matematicas-granada-202064_q08.html,Título Oficial de Doble Grado en Ingeniería Informática y Matemáticas.,E.T.S. de Ingenierías Informática y de Telecomunicación - Universidad de Granada,https://www.gradomania.com/ets-de-ingenierias-informatica-y-de-telecomunicacion-universidad-de-granada-2276_q04.html,Presencial,Información no disponible,,369,6.15
https://www.gradomania.com/grado-en-ingenieria-informatica-madrid-64556_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Politécnica Superior - Universidad Carlos III de Madrid - UC3M,https://www.gradomania.com/escuela-politecnica-superior-universidad-carlos-iii-de-madrid-uc3m-2844_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-en-tecnologias-de-la-informacion-distancia-85166_q08.html,Título Oficial de Grado en Ingeniería en Tecnologías de la Información.,Escuela Técnica Superior de Ingenieros Informáticos - Universidad Nacional de Educación a Distancia (UNED),https://www.gradomania.com/escuela-tecnica-superior-de-ingenieros-informaticos-universidad-nacional-de-educacion-distancia-uned-2679_q04.html,Distancia,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-madrid-64571_q08.html,Titulo Oficial en Grado en Ingeniería Informática.,Escuela Politécnica Superior - Universidad de Alcalá,https://www.gradomania.com/escuela-politecnica-superior-universidad-de-alcala-1547_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-valencia-valencia-85184_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escola Tècnica Superior d'Enginyeria - Universitat de València - Estudi General,https://www.gradomania.com/escola-tecnica-superior-denginyeria-universitat-de-valencia-estudi-general-2636_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-cadiz-82474_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Superior de Ingeniería de Cádiz - Universidad de Cádiz,https://www.gradomania.com/escuela-superior-de-ingenieria-de-cadiz-universidad-de-cadiz-2162_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-de-la-salud-por-la-univ-de-malaga-y-la-univde-sevilla-sevilla-202076_q08.html,Título Oficial de Grado en Ingeniería de la Salud.,Escuela Técnica Superior de Ingeniería Informática - Universidad de Sevilla,https://www.gradomania.com/escuela-tecnica-superior-de-ingenieria-informatica-universidad-de-sevilla-2401_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/doble-grado-matematicas-ingenieria-informatica-barcelona-64614_q08.html,Grado en Matemáticas e Ingeniería Informática,Facultad de Ciencias - Universitat Autònoma de Barcelona - UAB,https://www.gradomania.com/facultad-de-ciencias-universitat-autonoma-de-barcelona-uab-1511_q04.html,Presencial,Información no disponible,,380,6.333333333333333
https://www.gradomania.com/grado-en-ingenieria-informatica-alicante-alacant-85219_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escuela Politécnica Superior de Alcoy - Universitat Politècnica de València,https://www.gradomania.com/escuela-politecnica-superior-de-alcoy-universitat-politecnica-de-valencia-2582_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-coruna-64650_q08.html,Título Oficial de Grado en Ingeniería Informática.,Escola Técnica Superior de Enxeñaría - Universidade de Santiago de Compostela,https://www.gradomania.com/escola-tecnica-superior-de-enxenaria-universidade-de-santiago-de-compostela-1781_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-creacion-y-narracion-de-videojuegos-titulo-propio-de-experto-en-technical-artist-madrid-261039_q08.html,Título Oficial de Grado en Creación y Narración de Videojuegos + Título Propio de Experto en Technical Artist.,Facultad de Ciencias de la Comunicación  - Universidad Francisco de Vitoria,https://www.gradomania.com/facultad-de-ciencias-de-la-comunicacion-universidad-francisco-de-vitoria-1732_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/doble-grado-en-ingenieria-informatica-matematicas-madrid-281933_q08.html,Título Oficial de Doble Grado en Ingeniería Informática + Matemáticas,Facultad de Informática - Universidad Complutense de Madrid,https://www.gradomania.com/facultad-de-informatica-universidad-complutense-de-madrid-2090_q04.html,Presencial,Información no disponible,,360,6.0
https://www.gradomania.com/doble-grado-en-comunicacion-audiovisual-creacion-y-narracion-de-videojuegos-madrid-261041_q08.html,Título Oficial de Doble Grado en Comunicación Audiovisual + Creación y Narración de Videojuegos.,Facultad de Ciencias de la Comunicación  - Universidad Francisco de Vitoria,https://www.gradomania.com/facultad-de-ciencias-de-la-comunicacion-universidad-francisco-de-vitoria-1732_q04.html,Presencial,Información no disponible,,0,0.0
https://www.gradomania.com/doble-grado-en-bellas-artes-creacion-y-narracion-de-videojuegos-madrid-261042_q08.html,Título Oficial de Doble Grado en Bellas Artes + Creación y Narración de Videojuegos.,Facultad de Ciencias de la Comunicación  - Universidad Francisco de Vitoria,https://www.gradomania.com/facultad-de-ciencias-de-la-comunicacion-universidad-francisco-de-vitoria-1732_q04.html,Presencial,Información no disponible,,0,0.0
https://www.gradomania.com/grado-en-digital-business-madrid-316404_q08.html,Grado en Digital Business,ESIC Business & Marketing School - ESIC Business & Marketing School,https://www.gradomania.com/esic-business-marketing-school-esic-business-marketing-school-741_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-barcelona-287673_q08.html,Grado Universitario de La Salle - Universidad Ramon LLull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grau-en-enginyeria-informatica-barcelona-287674_q08.html,Grau Universitari Oficial de La Salle-Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/bachelor-cyber-security-management-grado-en-direccion-de-seguridad-informatica-reino-unido-288372_q08.html,BSc (Hons) Cyber Security Management,Faculty of Science and Technology - Bournemouth University,https://www.gradomania.com/faculty-science-and-technology-bournemouth-university-4507_q04.html,Presencial,"UK/EU/Channel Islands: £9,250International (non-EU): £13,500Unlimited number of Scholarships available for next academic yearPlease fill out the enquiry form for more information about the Scholarships",,240,4.0
https://www.gradomania.com/grau-en-enginyeria-en-organitzacio-de-les-tic-barcelona-258899_q08.html,Grau Universitari Oficial de La Salle-Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grau-internacional-en-enginyeria-informatica-barcelona-258904_q08.html,Grau Universitari Oficial de La Salle-Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/official-bachelor-degree-computing-digital-technology-madrid-y-reino-unido-madrid-301683_q08.html,Official Bachelor Degree in Computing & Digital Technology,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/doble-titulacio-enginyeria-informatica-enginyeria-multimedia-barcelona-258910_q08.html,Grau Universitari Oficial de La Salle-Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,329,5.483333333333333
https://www.gradomania.com/doble-titulacio-enginyeria-telematica-grau-en-enginyeria-informatica-barcelona-258912_q08.html,Grau Universitari Oficial de La Salle-Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,308,5.133333333333334
https://www.gradomania.com/bachelor-information-technology-computer-and-communication-networks-grado-en-tecnologias-de-la-informacion-canada-301366_q08.html,Bachelor of Information Technology (Computer and Communication Networks),School of Engineering Technology and Applied Science - Centennial College - Toronto,https://www.gradomania.com/school-engineering-technology-and-applied-science-centennial-college-toronto-5091_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grado-oficial-internacional-en-computing-digital-technology-madrid-y-reino-unido-madrid-301677_q08.html,Grado Oficial Internacional en Computing & Digital Technology,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grado-oficial-internacional-en-computing-madrid-y-reino-unido-madrid-301678_q08.html,Grado Oficial Internacional en Computing,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/doble-titulacio-de-grau-en-enginyeria-informatica-grau-en-direccio-dempreses-tecnologiques-barcelona-268801_q08.html,Grau Universitari Oficial de La Salle - Universitat Ramon Llull,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,391,6.516666666666667
https://www.gradomania.com/official-bachelor-degree-data-science-madrid-301679_q08.html,Official Bachelor Degree in Data Science,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,0,0.0
https://www.gradomania.com/grado-oficial-internacional-en-inteligencia-artificial-madrid-y-reino-unido-madrid-301680_q08.html,Grado Oficial Internacional en Inteligencia Artificial,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grado-oficial-internacional-en-intelligent-systems-madrid-y-reino-unido-madrid-301681_q08.html,Grado Oficial Internacional en Intelligent Systems,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/grado-oficial-internacional-en-robotica-madrid-y-reino-unido-madrid-301682_q08.html,Grado Oficial Internacional en Robótica,MSMK University - MSMK - Madrid School of Marketing,https://www.gradomania.com/msmk-university-msmk-madrid-school-marketing-5629_q04.html,Presencial,Consultar rellenando el formulario,,240,4.0
https://www.gradomania.com/double-degree-qualification-international-computer-engineering-and-business-management-and-technology-barcelona-285864_q08.html,Double Degree Qualification in International Computer and Management of Business and Technology,La Salle - Ramón Llull - La Salle Campus Barcelona – Universidad Ramon Llull,https://www.gradomania.com/la-salle-ramon-llull-la-salle-campus-barcelona-universidad-ramon-llull-3139_q04.html,Presencial,Consultar rellenando el formulario,,0,0.0
https://www.gradomania.com/grado-en-administracion-y-direccion-de-empresas-master-en-data-science-madrid-311563_q08.html,Grado en Administración y Dirección de Empresas + Máster en Data Science,CUNEF - CUNEF - Colegio Universitario de Estudios Financieros,https://www.gradomania.com/cunef-cunef-colegio-universitario-de-estudios-financieros-2723_q04.html,Presencial,Consultar rellenando el formulario,,300,5.0
https://www.gradomania.com/grado-en-ingenieria-informatica-lleida-90842_q08.html,Título Oficial de Grado en Ingeniería Informática,Escuela Politécnica Superior - Universitat de Lleida,https://www.gradomania.com/escuela-politecnica-superior-universitat-de-lleida-1683_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-de-ingenieria-informatica-online-300205_q08.html,Grado de Ingeniería Informática,Estudios Oficiales UOC - Universitat Oberta de Catalunya UOC,https://www.gradomania.com/estudios-oficiales-uoc-universitat-oberta-de-catalunya-uoc-2693_q04.html,Online,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-informatica-y-servicios-barcelona-64744_q08.html,Grado de Informática y Servicios,Facultad de Informatica Tomas Cerda - Escola Universitària d`Informática Tomàs Cerdà,https://www.gradomania.com/facultad-de-informatica-tomas-cerda-escola-universitaria-dinformatica-tomas-cerda-1870_q04.html,Presencial,3.978 €,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-salamanca-83239_q08.html,Título Oficial de Grado en Ingeniería Informática.,Facultad de Ciencias - Universidad de Salamanca,https://www.gradomania.com/facultad-de-ciencias-universidad-de-salamanca-1745_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-en-organizacion-de-las-tic-barcelona-65085_q08.html,Título Oficial de Grado en ingeniería en organización de las TIC,Escola Tècnica Superior (ETS) d´Enginyeria Electrònica i Informàtica (EEI) La Salle - Universidad Ramón Llull,https://www.gradomania.com/escola-tecnica-superior-ets-denginyeria-electronica-i-informatica-eei-la-salle-universidad-ramon-llull-1603_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-en-tecnologias-de-la-informacion-asturias-91343_q08.html,Título Oficial de Grado en Ingeniería Informática en Tecnologías de la Información.,E.P.S. de Ingeniería de Gijón - Universidad de Oviedo,https://www.gradomania.com/eps-de-ingenieria-de-gijon-universidad-de-oviedo-2378_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-de-sistemas-audiovisuales-ingenieria-multimedia-barcelona-204316_q08.html,Título Oficial de Grado en Ingeniería de Sistemas Audiovisuales + Ingeniería Multimedia,Escola Tècnica Superior (ETS) d´Enginyeria Electrònica i Informàtica (EEI) La Salle - Universidad Ramón Llull,https://www.gradomania.com/escola-tecnica-superior-ets-denginyeria-electronica-i-informatica-eei-la-salle-universidad-ramon-llull-1603_q04.html,Presencial,Información no disponible,,318,5.3
https://www.gradomania.com/grado-en-ingenieria-informatica-bizkaia-83309_q08.html,Título Oficial de Grado en Ingeniería Informática.,Facultad de Ingeniería - Universidad de Deusto,https://www.gradomania.com/facultad-de-ingenieria-universidad-de-deusto-2240_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-valladolid-65834_q08.html,Título Oficial de Grado en Ingeniería Informática,Escuela Politécnica Superior - Universidad Europea Miguel de Cervantes,https://www.gradomania.com/escuela-politecnica-superior-universidad-europea-miguel-de-cervantes-2502_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-en-ingenieria-de-computadores-caceres-92791_q08.html,Título Oficial de Grado en Ingeniería Informática en Ingeniería de Computadores.,Escuela Politécnica - Universidad de Extremadura,https://www.gradomania.com/escuela-politecnica-universidad-de-extremadura-2252_q04.html,Presencial,Información no disponible,,240,4.0
https://www.gradomania.com/grado-en-ingenieria-informatica-ingenieria-multimedia-barcelona-204319_q08.html,Título Oficial de Grado en Ingeniería Informática + Ingeniería Multimedia,Escola Tècnica Superior (ETS) d´Enginyeria Electrònica i Informàtica (EEI) La Salle - Universidad Ramón Llull,https://www.gradomania.com/escola-tecnica-superior-ets-denginyeria-electronica-i-informatica-eei-la-salle-universidad-ramon-llull-1603_q04.html,Presencial,Información no disponible,,329,5.483333333333333
